,smoothed_sentiment,smoothed_sentiment_weibull,smoothed_sentiment_weibull_week
2024-05-01 13:00:00+00:00,0.4066087962962962,1.0024169675351362,-0.46663963926986646
2024-05-01 14:00:00+00:00,-0.5184953703703702,0.6077313718259164,-0.5521052686846758
2024-05-01 15:00:00+00:00,-0.47341435185185166,0.15152748413704845,-0.6370240615471091
2024-05-01 16:00:00+00:00,-0.3900810185185186,-0.2407237098934631,-0.7145434587920932
2024-05-01 17:00:00+00:00,-0.3102893518518518,-0.5128233807823187,-0.7847511444495225
2024-05-01 18:00:00+00:00,-0.2686226851851852,-0.6471176578703225,-0.8477657326081108
2024-05-01 19:00:00+00:00,-0.22695601851851865,-0.6596500998988476,-0.9037350101993199
2024-05-01 20:00:00+00:00,-0.18528935185185202,-0.5868239057274848,-0.9528339819536085
2024-05-01 21:00:00+00:00,-0.18180555555555555,-0.47020789728623436,-0.9952627461573484
2024-05-01 22:00:00+00:00,-0.18180555555555544,-0.3448812670299588,-1.031244230636167
2024-05-01 23:00:00+00:00,-0.18180555555555566,-0.23373485696071286,-1.0610218192291354
2024-05-02 00:00:00+00:00,-0.18180555555555555,-0.14724272977677863,-1.0848568992962564
2024-05-02 01:00:00+00:00,-0.18180555555555544,-0.08656414166172685,-1.1030263605455666
2024-05-02 02:00:00+00:00,-0.18180555555555555,-0.04762752889279446,-1.1158200747117175
2024-05-02 03:00:00+00:00,-0.18180555555555555,-0.024574433533227264,-1.1235383844102875
2024-05-02 04:00:00+00:00,-0.18180555555555555,-0.011909124253297518,-1.1264896278828713
2024-05-02 05:00:00+00:00,-0.18180555555555555,-0.005426950346715846,-1.1249877243942779
2024-05-02 06:00:00+00:00,-0.18180555555555555,-0.002327598290383011,-1.119349842805343
2024-05-02 07:00:00+00:00,-0.18180555555555555,-0.0009402648318975548,-1.1098941736269072
2024-05-02 08:00:00+00:00,0.8155324074074074,0.0037439937823007647,-1.0962126885189227
2024-05-02 09:00:00+00:00,0.7870370370370371,0.38159723203648616,-1.011434491710111
2024-05-02 10:00:00+00:00,0.787037037037037,0.6982876596877341,-0.9241395976889228
2024-05-02 11:00:00+00:00,1.7681828703703704,1.0843669718492868,-0.8039047550478174
2024-05-02 12:00:00+00:00,2.704201388888889,1.7357438281348352,-0.6082302753824314
2024-05-02 13:00:00+00:00,2.6208680555555555,2.3347691341527343,-0.38077084286543206
2024-05-02 14:00:00+00:00,2.5000578703703704,2.643930571620055,-0.15473466224134283
2024-05-02 15:00:00+00:00,3.369791666666667,2.713173776532633,0.07729084659035756
2024-05-02 16:00:00+00:00,5.139571759259259,3.4526152093064426,0.47005937506793327
2024-05-02 17:00:00+00:00,5.877337962962963,4.17357443697961,0.9095797286696167
2024-05-02 18:00:00+00:00,5.585671296296296,4.777884431626757,1.3893099761463514
2024-05-02 19:00:00+00:00,5.2940046296296295,4.946618600149649,1.8583138856140666
2024-05-02 20:00:00+00:00,5.002337962962963,4.708519961498402,2.314269753840118
2024-05-02 21:00:00+00:00,4.710671296296296,4.157350770514279,2.7549821469305367
2024-05-02 22:00:00+00:00,4.4190046296296295,3.423001844756389,3.178397797065016
2024-05-02 23:00:00+00:00,4.127337962962963,2.637214302384498,3.5826199058620256
2024-05-03 00:00:00+00:00,3.8356712962962964,1.9057192342730636,3.9659207121925575
2024-05-03 01:00:00+00:00,3.5440046296296295,1.293878309693996,4.3267522065386474
2024-05-03 02:00:00+00:00,3.2523379629629634,0.8264429431348601,4.663754899735725
2024-05-03 03:00:00+00:00,2.9606712962962964,0.4971155685095702,4.975764580705222
2024-05-03 04:00:00+00:00,2.6690046296296295,0.2818245426898863,5.2618170251207435
2024-05-03 05:00:00+00:00,2.3773379629629634,0.15068280469866885,5.521150644397593
2024-05-03 06:00:00+00:00,2.0856712962962964,0.07602356863216413,5.753207091496593
2024-05-03 07:00:00+00:00,1.7940046296296297,0.036210039315345686,5.957629866347143
2024-05-03 08:00:00+00:00,2.479722222222222,0.22949642752714078,6.172263072367615
2024-05-03 09:00:00+00:00,2.1880555555555556,0.571426577203813,6.389621469092091
2024-05-03 10:00:00+00:00,1.896388888888889,0.8306622522416867,6.578891973928991
2024-05-03 11:00:00+00:00,1.623576388888889,0.97341714173954,6.74012348082544
2024-05-03 12:00:00+00:00,1.3958912037037035,0.9951535547173674,6.873540718604634
2024-05-03 13:00:00+00:00,1.1875578703703704,0.916401690877328,6.979535954888379
2024-05-03 14:00:00+00:00,0.9792245370370369,0.772511711192708,7.058659460359355
2024-05-03 15:00:00+00:00,0.7761574074074074,0.601711384231472,7.111608884620248
2024-05-03 16:00:00+00:00,1.636099537037037,0.7727070730161182,7.2000872394754865
2024-05-03 17:00:00+00:00,3.4571296296296294,1.5635174893750103,7.3807336283100184
2024-05-03 18:00:00+00:00,3.290462962962963,2.3481168399916856,7.565064006203917
2024-05-03 19:00:00+00:00,3.1237962962962964,2.8473830422705113,7.724946336115812
2024-05-03 20:00:00+00:00,2.9571296296296294,3.0126858719172596,7.860590652810844
2024-05-03 21:00:00+00:00,2.790462962962963,2.870498848602607,7.972305552880129
2024-05-03 22:00:00+00:00,2.6237962962962964,2.5029519368020114,8.060493024459053
2024-05-03 23:00:00+00:00,3.4401736111111116,2.173518081789111,8.153594742526998
2024-05-04 00:00:00+00:00,3.2318402777777777,2.0266211135560175,8.264814298111574
2024-05-04 01:00:00+00:00,3.0235069444444447,1.850311479798209,8.35371574038551
2024-05-04 02:00:00+00:00,1.8429513888888889,1.3919619962879166,8.374886334368986
2024-05-04 03:00:00+00:00,1.6762847222222221,0.8209962306982428,8.351886909077734
2024-05-04 04:00:00+00:00,1.5096180555555554,0.3251171457708466,8.308477164394905
2024-05-04 05:00:00+00:00,1.3429513888888884,-0.053331304804447366,8.245580077600112
2024-05-04 06:00:00+00:00,1.1762847222222221,-0.29640330763579303,8.164171995183413
2024-05-04 07:00:00+00:00,1.0096180555555556,-0.4117339777071973,8.065275937550497
2024-05-04 08:00:00+00:00,1.8344791666666667,-0.1369628363635355,8.001909536650148
2024-05-04 09:00:00+00:00,1.6678124999999997,0.25025744523622284,7.939659221309557
2024-05-04 10:00:00+00:00,1.5011458333333334,0.571213372795679,7.86257715176095
2024-05-04 11:00:00+00:00,1.3344791666666664,0.774163106501123,7.7714558952274935
2024-05-04 12:00:00+00:00,1.1678125,0.8458810506105147,7.667109437762026
2024-05-04 13:00:00+00:00,1.0011458333333336,0.8053197696439538,7.55036954897213
2024-05-04 14:00:00+00:00,0.8344791666666665,0.6898953187231697,7.422082157208467
2024-05-04 15:00:00+00:00,0.6678124999999999,0.5406838962142945,7.283103737569702
2024-05-04 16:00:00+00:00,1.5044791666666666,0.6992801751889379,7.189681780225188
2024-05-04 17:00:00+00:00,1.4040162037037036,0.9045762440218894,7.100291830052745
2024-05-04 18:00:00+00:00,1.3206828703703706,1.0416801902410953,7.00216485122427
2024-05-04 19:00:00+00:00,2.2222222222222223,1.2268298937246134,6.920752540959658
2024-05-04 20:00:00+00:00,2.0972222222222223,1.539764303305951,6.875243156638233
2024-05-04 21:00:00+00:00,1.9722222222222223,1.698527698524889,6.822056222174115
2024-05-04 22:00:00+00:00,1.8472222222222223,1.6983788269377742,6.761356598816889
2024-05-04 23:00:00+00:00,1.7391782407407408,1.5635438107731954,6.693316370824049
2024-05-05 00:00:00+00:00,1.6558449074074075,1.3370088284294042,6.6181171607719715
2024-05-05 01:00:00+00:00,1.572511574074074,1.067662497593282,6.535952245524112
2024-05-05 02:00:00+00:00,1.4614004629629629,0.7988852933648537,6.447028431865326
2024-05-05 03:00:00+00:00,1.3364004629629629,0.561371359474818,6.3515676642278045
2024-05-05 04:00:00+00:00,1.2114004629629629,0.37100340644151436,6.249808334537185
2024-05-05 05:00:00+00:00,1.0864004629629629,0.23083967296225058,6.142006275363203
2024-05-05 06:00:00+00:00,0.9614004629629629,0.13531904797725855,6.028435421872307
2024-05-05 07:00:00+00:00,0.8364004629629628,0.07477348577154914,5.909388134452278
2024-05-05 08:00:00+00:00,1.7216550925925924,0.23593640088768011,5.820240736196615
2024-05-05 09:00:00+00:00,1.5966550925925924,0.5701113285993684,5.759690250754963
2024-05-05 10:00:00+00:00,1.4716550925925924,0.8278061938249079,5.694110796903848
2024-05-05 11:00:00+00:00,1.3466550925925924,0.972639941976635,5.623513756090313
2024-05-05 12:00:00+00:00,1.2216550925925924,0.9977052542352679,5.547933264888333
2024-05-05 13:00:00+00:00,1.0966550925925926,0.9218732768896927,5.467427577253857
2024-05-05 14:00:00+00:00,0.9716550925925926,0.7796645543177405,5.382080057836623
2024-05-05 15:00:00+00:00,0.8466550925925925,0.6091771027349472,5.291999798882333
2024-05-05 16:00:00+00:00,1.7233796296296298,0.7349005688004129,5.249867219987278
2024-05-05 17:00:00+00:00,1.5983796296296298,0.9287259515992197,5.2191483795173585
2024-05-05 18:00:00+00:00,1.4733796296296298,1.058825684486223,5.1835507742255
2024-05-05 19:00:00+00:00,1.3635069444444443,1.0996926758731242,5.142935786621527
2024-05-05 20:00:00+00:00,1.280173611111111,1.0484010658068994,5.097196686519683
2024-05-05 21:00:00+00:00,1.1968402777777778,0.9228921330204929,5.046260113682906
2024-05-05 22:00:00+00:00,1.1135069444444445,0.7535719434290407,4.990087158214088
2024-05-05 23:00:00+00:00,1.030173611111111,0.5727854036487824,4.928674037226328
2024-05-06 00:00:00+00:00,0.9468402777777778,0.40640704584494297,4.862052366122051
2024-05-06 01:00:00+00:00,0.8635069444444444,0.269765501970108,4.7902890360241965
2024-05-06 02:00:00+00:00,0.7801736111111112,0.16781330697865451,4.713485704509849
2024-05-06 03:00:00+00:00,0.6968402777777778,0.09796930956946416,4.631777916679759
2024-05-06 04:00:00+00:00,0.6135069444444445,0.05373656802444692,4.545333875694015
2024-05-06 05:00:00+00:00,0.530173611111111,0.02771837636740274,4.454352885915473
2024-05-06 06:00:00+00:00,0.4468402777777778,0.013455937694068618,4.359063495152051
2024-05-06 07:00:00+00:00,0.36350694444444454,0.0061515168263117604,4.259721365424752
2024-05-06 08:00:00+00:00,1.2844097222222222,0.1608107116522043,4.184692153210083
2024-05-06 09:00:00+00:00,1.2010763888888887,0.5192092967423886,4.146642109989502
2024-05-06 10:00:00+00:00,1.1177430555555556,0.7971672480518542,4.104942033394011
2024-05-06 11:00:00+00:00,1.0344097222222222,0.9594100525473463,4.059578697941522
2024-05-06 12:00:00+00:00,0.9510763888888888,0.9985358639748683,4.010559830014283
2024-05-06 13:00:00+00:00,0.8677430555555555,0.9325863193266997,3.957914013186085
2024-05-06 14:00:00+00:00,0.7844097222222223,0.7957786509422689,3.9016904456280646
2024-05-06 15:00:00+00:00,1.6959722222222222,0.6742949373762203,3.850373790317116
2024-05-06 16:00:00+00:00,1.6028587962962964,0.8795932426436852,3.8558352234193807
2024-05-06 17:00:00+00:00,1.519525462962963,1.0404651853866707,3.857584992309668
2024-05-06 18:00:00+00:00,1.4361921296296296,1.124999746091161,3.8553961306394124
2024-05-06 19:00:00+00:00,2.322141203703704,1.4006508982896455,3.8996863465292186
2024-05-06 20:00:00+00:00,2.1971412037037035,1.648120753784022,3.9574448758961003
2024-05-06 21:00:00+00:00,2.072141203703704,1.7390562415751467,4.010115809061478
2024-05-06 22:00:00+00:00,1.947141203703704,1.6791342718032003,4.057228358673857
2024-05-06 23:00:00+00:00,1.8221412037037035,1.5001703748620985,4.098350151351169
2024-05-07 00:00:00+00:00,1.6971412037037037,1.2484679190616734,4.133091022647193
2024-05-07 01:00:00+00:00,1.5721412037037035,0.9719112633063692,4.1611063746570185
2024-05-07 02:00:00+00:00,1.447141203703704,0.709717807751648,4.182100056438617
2024-05-07 03:00:00+00:00,1.3221412037037037,0.4870323662064009,4.195826732232308
2024-05-07 04:00:00+00:00,1.1971412037037037,0.3144800174009228,4.2020937121161035
2024-05-07 05:00:00+00:00,1.0721412037037037,0.1912386979746256,4.20076222182057
2024-05-07 06:00:00+00:00,1.9392361111111112,0.18324618831651523,4.204780993659294
2024-05-07 07:00:00+00:00,2.7530092592592594,0.6850375456895176,4.288894741856806
2024-05-07 08:00:00+00:00,2.561712962962963,1.3127933805665362,4.401167602064536
2024-05-07 09:00:00+00:00,2.3950462962962966,1.758993894932023,4.504530343595529
2024-05-07 10:00:00+00:00,2.2283796296296297,1.9714940724637438,4.598415318309492
2024-05-07 11:00:00+00:00,2.061712962962963,1.9544326124014004,4.682321902342622
2024-05-07 12:00:00+00:00,1.8950462962962964,1.7568786399940872,4.75581978115105
2024-05-07 13:00:00+00:00,1.7283796296296297,1.4512088289333738,4.818551527936406
2024-05-07 14:00:00+00:00,1.561712962962963,1.110279916386968,4.870234456546527
2024-05-07 15:00:00+00:00,1.400150462962963,0.7908096392439545,4.910661737255573
2024-05-07 16:00:00+00:00,1.275150462962963,0.5262152802307747,4.939702780895058
2024-05-07 17:00:00+00:00,2.1218749999999997,0.5882943322923977,5.00390261567468
2024-05-07 18:00:00+00:00,1.9552083333333334,0.7949581949389968,5.078515573358982
2024-05-07 19:00:00+00:00,1.8192592592592591,0.9581747196576997,5.141203257314717
2024-05-07 20:00:00+00:00,2.6589930555555554,1.358491915984183,5.249887536127952
2024-05-07 21:00:00+00:00,2.492326388888889,1.6689964952109704,5.356600256215126
2024-05-07 22:00:00+00:00,2.325659722222222,1.7963742568111343,5.450399494349385
2024-05-07 23:00:00+00:00,2.1589930555555554,1.7480752379943865,5.530975358234089
2024-05-08 00:00:00+00:00,1.992326388888889,1.56303847370197,5.598098724574827
2024-05-08 01:00:00+00:00,1.825659722222222,1.2961953040711198,5.651621656387492
2024-05-08 02:00:00+00:00,1.6589930555555557,1.0026847564325052,5.691477138464373
2024-05-08 03:00:00+00:00,1.4923263888888887,0.7262310601293744,5.717678142385296
2024-05-08 04:00:00+00:00,1.3256597222222222,0.4937315570553769,5.7303160393868975
2024-05-08 05:00:00+00:00,1.1589930555555554,0.3156182428061331,5.729558386323314
2024-05-08 06:00:00+00:00,1.0002314814814812,0.18993919595846478,5.715646116502447
2024-05-08 07:00:00+00:00,0.8947916666666668,0.1077020971475934,5.688890173275783
2024-05-08 08:00:00+00:00,0.8114583333333333,0.05757892573099992,5.649667629811567
2024-05-08 09:00:00+00:00,1.6959490740740741,0.3241970733598836,5.651439023172438
2024-05-08 10:00:00+00:00,1.5709490740740741,0.6449765197507987,5.65704957868357
2024-05-08 11:00:00+00:00,1.4459490740740741,0.8764200356885545,5.651045306481991
2024-05-08 12:00:00+00:00,1.3209490740740741,0.9899222244887407,5.633671054799521
2024-05-08 13:00:00+00:00,1.1959490740740741,0.9861770397654236,5.605220980445262
2024-05-08 14:00:00+00:00,1.0709490740740741,0.8894105881768332,5.566035624549478
2024-05-08 15:00:00+00:00,0.9459490740740741,0.7362867744915645,5.516498738543736
2024-05-08 16:00:00+00:00,1.7844675925925926,0.8971754786099068,5.517141675892819
2024-05-08 17:00:00+00:00,1.646076388888889,1.0630818452206583,5.516552577267809
2024-05-08 18:00:00+00:00,1.521076388888889,1.1557265268903059,5.506320465287759
2024-05-08 19:00:00+00:00,2.3580787037037036,1.5053074665350972,5.549219970565534
2024-05-08 20:00:00+00:00,2.226678240740741,1.7476101106971609,5.588577844675235
2024-05-08 21:00:00+00:00,2.101678240740741,1.8227375190237165,5.618228727593261
2024-05-08 22:00:00+00:00,1.9766782407407404,1.7400050806833633,5.638093288739689
2024-05-08 23:00:00+00:00,1.8516782407407408,1.536387222656988,5.648130684983865
2024-05-09 00:00:00+00:00,1.7266782407407408,1.2629831376594873,5.648339838147753
2024-05-09 01:00:00+00:00,1.6016782407407408,0.9706893606185222,5.638760414880728
2024-05-09 02:00:00+00:00,1.4766782407407408,0.6995058733886135,5.619473483069562
2024-05-09 03:00:00+00:00,1.3516782407407408,0.4735781198976675,5.590601823670994
2024-05-09 04:00:00+00:00,1.2266782407407408,0.30163973928496673,5.552309882011048
2024-05-09 05:00:00+00:00,1.1016782407407408,0.18093284646880167,5.504803348081017
2024-05-09 06:00:00+00:00,0.9766782407407407,0.10228087586493533,5.448328361064637
2024-05-09 07:00:00+00:00,1.850439814814815,0.0660695934512531,5.385212156741212
2024-05-09 08:00:00+00:00,2.676226851851852,0.48627406603459994,5.392767285430367
2024-05-09 09:00:00+00:00,2.5000694444444447,1.1580228237995933,5.448111439097993
2024-05-09 10:00:00+00:00,2.3334027777777777,1.6608843159448492,5.494704520694149
2024-05-09 11:00:00+00:00,2.166736111111111,1.9331816499274428,5.5322696383502645
2024-05-09 12:00:00+00:00,2.0000694444444447,1.9687490812215138,5.5605740539130935
2024-05-09 13:00:00+00:00,1.8334027777777777,1.8090680731878157,5.579431927584039
2024-05-09 14:00:00+00:00,2.6384143518518517,1.7843402803004704,5.635382545317871
2024-05-09 15:00:00+00:00,2.4300810185185187,1.790234324403944,5.703421396928355
2024-05-09 16:00:00+00:00,2.2582291666666667,1.7127676805642014,5.761159549069409
2024-05-09 17:00:00+00:00,2.0915625,1.5632487891716105,5.808266159142345
2024-05-09 18:00:00+00:00,1.9248958333333333,1.3580652240820221,5.84447155679272
2024-05-09 19:00:00+00:00,1.7962268518518518,1.1196702894303492,5.869569759990593
2024-05-09 20:00:00+00:00,1.6712268518518518,0.8737198969136674,5.883420327499685
2024-05-09 21:00:00+00:00,1.5462268518518518,0.6439910656074551,5.885949530953999
2024-05-09 22:00:00+00:00,2.3945023148148152,0.6941445885989121,5.921196422841996
2024-05-09 23:00:00+00:00,2.2278356481481483,0.8852336257377872,5.969579370588094
2024-05-10 00:00:00+00:00,2.0611689814814813,1.0267158622974377,6.006236939957676
2024-05-10 01:00:00+00:00,1.894502314814815,1.0843756737933414,6.031010034520409
2024-05-10 02:00:00+00:00,2.687777777777778,1.413271078341428,6.109801408578076
2024-05-10 03:00:00+00:00,2.4794444444444443,1.6203836386497823,6.178911151658882
2024-05-10 04:00:00+00:00,2.271111111111111,1.6744679166810392,6.235385174737896
2024-05-10 05:00:00+00:00,2.062777777777778,1.588653025484461,6.278996995294377
2024-05-10 06:00:00+00:00,1.8544444444444443,1.3979160184923431,6.309596493251314
2024-05-10 07:00:00+00:00,1.6473495370370372,1.1477183155116404,6.327110408702048
2024-05-10 08:00:00+00:00,2.4467939814814814,1.2584504740452191,6.399798584112153
2024-05-10 09:00:00+00:00,2.280127314814815,1.3309334159050326,6.459510310333608
2024-05-10 10:00:00+00:00,2.1134606481481484,1.3393491972440126,6.505663288472109
2024-05-10 11:00:00+00:00,1.9467939814814814,1.2725920788587537,6.538134939939251
2024-05-10 12:00:00+00:00,1.780127314814815,1.136758062145518,6.5568809011008415
2024-05-10 13:00:00+00:00,1.6134606481481482,0.9527091561246117,6.561934486450982
2024-05-10 14:00:00+00:00,1.4751157407407407,0.7486778558315033,6.553405485083243
2024-05-10 15:00:00+00:00,1.3501157407407407,0.5517310511589749,6.531478311364042
2024-05-10 16:00:00+00:00,1.2251157407407405,0.3814829181465235,6.496409537585176
2024-05-10 17:00:00+00:00,1.100115740740741,0.24764173708507406,6.448524844088967
2024-05-10 18:00:00+00:00,1.9339467592592592,0.5247279282131774,6.4560341055951325
2024-05-10 19:00:00+00:00,1.7672800925925927,0.778846381108572,6.452039040911075
2024-05-10 20:00:00+00:00,1.600613425925926,0.9528415116021745,6.435874638313501
2024-05-10 21:00:00+00:00,3.3927546296296294,1.3990689065703013,6.4756401037414
2024-05-10 22:00:00+00:00,3.169479166666667,2.0669804270659764,6.572815055531429
2024-05-10 23:00:00+00:00,2.961145833333333,2.4857664294329704,6.657561572217698
2024-05-11 00:00:00+00:00,2.7528125,2.6261614712517667,6.729550106925082
2024-05-11 01:00:00+00:00,2.544479166666667,2.5129934501924858,6.7885132064353435
2024-05-11 02:00:00+00:00,2.3762037037037036,2.2113790266647007,6.834247765357546
2024-05-11 03:00:00+00:00,2.209537037037037,1.8048692892091398,6.866616775084526
2024-05-11 04:00:00+00:00,2.0428703703703706,1.3734246839417494,6.885550545352681
2024-05-11 05:00:00+00:00,1.8762037037037038,0.9777110837801024,6.891047371914276
2024-05-11 06:00:00+00:00,1.7095370370370369,0.6526236352124112,6.8831736397820915
2024-05-11 07:00:00+00:00,2.529340277777778,0.5349576749389253,6.88436866274504
2024-05-11 08:00:00+00:00,2.3624421296296294,0.7314871236831598,6.918782637502502
2024-05-11 09:00:00+00:00,2.195775462962963,0.911283262710862,6.9399537476336555
2024-05-11 10:00:00+00:00,3.0074305555555556,1.2210099521622966,6.983591061674704
2024-05-11 11:00:00+00:00,2.799097222222222,1.588109032347524,7.046767746718978
2024-05-11 12:00:00+00:00,2.590763888888889,1.778350594490984,7.096289579748597
2024-05-11 13:00:00+00:00,2.3824305555555556,1.7856444572349361,7.131981959115214
2024-05-11 14:00:00+00:00,2.1740972222222226,1.6400092224425111,7.153742756409294
2024-05-11 15:00:00+00:00,1.9657638888888889,1.3931558616724327,7.161543270301591
2024-05-11 16:00:00+00:00,2.7188078703703704,1.4537344765117037,7.219059075084269
2024-05-11 17:00:00+00:00,2.468807870370371,1.4906786077549354,7.267465582124544
2024-05-11 18:00:00+00:00,2.2599768518518517,1.4621983767550772,7.301580467314022
2024-05-11 19:00:00+00:00,2.0516435185185187,1.3631590031404814,7.321316532333872
2024-05-11 20:00:00+00:00,1.8433101851851852,1.2018504086501953,7.326663692906929
2024-05-11 21:00:00+00:00,1.6761689814814815,0.9988860655037121,7.3176889096781546
2024-05-11 22:00:00+00:00,1.5511689814814815,0.7811801586075346,7.294535417216657
2024-05-11 23:00:00+00:00,1.4261689814814815,0.5743645938745616,7.257421260012277
2024-05-12 00:00:00+00:00,1.3011689814814815,0.39693941426488055,7.206637159126336
2024-05-12 01:00:00+00:00,1.1761689814814815,0.25787928891916606,7.142543739329608
2024-05-12 02:00:00+00:00,1.0511689814814815,0.15754490724208337,7.065568154605743
2024-05-12 03:00:00+00:00,0.9261689814814815,0.09054566278187345,6.976200156954335
2024-05-12 04:00:00+00:00,0.8011689814814815,0.04897779535072617,6.874987659712794
2024-05-12 05:00:00+00:00,0.6761689814814816,0.02494538356870116,6.7625318520466156
2024-05-12 06:00:00+00:00,0.5511689814814814,0.011968004084138596,6.63948192576699
2024-05-12 07:00:00+00:00,0.43969907407407405,0.0054107989403153695,6.506529479173415
2024-05-12 08:00:00+00:00,0.3563657407407408,0.0023060126406357533,6.364402664927751
2024-05-12 09:00:00+00:00,1.249224537037037,0.22096801691154336,6.253101571550582
2024-05-12 10:00:00+00:00,1.1459027777777777,0.5705236212922492,6.1634030932856545
2024-05-12 11:00:00+00:00,1.0625694444444445,0.8317224975349452,6.066313299517148
2024-05-12 12:00:00+00:00,1.9631597222222221,1.1231783692589912,5.988796614130755
2024-05-12 13:00:00+00:00,1.8381597222222221,1.5047405490368844,5.94686657223424
2024-05-12 14:00:00+00:00,1.7131597222222221,1.7056981493905967,5.898476342305465
2024-05-12 15:00:00+00:00,1.5881597222222221,1.7264463423885492,5.843768523853562
2024-05-12 16:00:00+00:00,1.5017824074074073,1.5974536085471387,5.782897887708496
2024-05-12 17:00:00+00:00,1.4184490740740743,1.3678048521994919,5.7160315637892
2024-05-12 18:00:00+00:00,1.3351157407407408,1.0913853934645554,5.643349230149333
2024-05-12 19:00:00+00:00,1.2517824074074073,0.8149826141891606,5.565043287513626
2024-05-12 20:00:00+00:00,1.168449074074074,0.5711141179733099,5.481318994752684
2024-05-12 21:00:00+00:00,1.0851157407407408,0.37625883442597124,5.392394546595693
2024-05-12 22:00:00+00:00,1.0017824074074073,0.23333082288691753,5.29850107399583
2024-05-12 23:00:00+00:00,0.918449074074074,0.1363166060112831,5.199882549366394
2024-05-13 00:00:00+00:00,0.8351157407407407,0.07507224629589974,5.096795580899414
2024-05-13 01:00:00+00:00,0.7517824074074073,0.038990205578856206,4.989509082587265
2024-05-13 02:00:00+00:00,0.6684490740740741,0.019103832422853847,4.878303809324112
2024-05-13 03:00:00+00:00,0.5851157407407406,0.008832526659234705,4.763471749493592
2024-05-13 04:00:00+00:00,0.5017824074074073,0.003854223908386749,4.645315370672174
2024-05-13 05:00:00+00:00,0.41844907407407406,0.0015876279980051567,4.52414671741188
2024-05-13 06:00:00+00:00,0.3351157407407406,0.0006174211766593123,4.4002863634283855
2024-05-13 07:00:00+00:00,0.2517824074074073,0.0002267192177075524,4.2740622238293415
2024-05-13 08:00:00+00:00,-0.8277893518518519,-0.034996047747514414,4.139606492648503
2024-05-13 09:00:00+00:00,0.13231481481481466,-0.20596327105476775,3.977365771001559
2024-05-13 10:00:00+00:00,0.09064814814814814,-0.1626644281802954,3.8463329630514442
2024-05-13 11:00:00+00:00,2.9900810185185183,0.447394323042986,3.8115814326272743
2024-05-13 12:00:00+00:00,2.839490740740741,1.5859378240404935,3.884805986067804
2024-05-13 13:00:00+00:00,2.7144907407407404,2.462853518805894,3.956322261304035
2024-05-13 14:00:00+00:00,2.589490740740741,2.96903593933375,4.025405671023397
2024-05-13 15:00:00+00:00,2.464490740740741,3.0850931615131096,4.09134722422443
2024-05-13 16:00:00+00:00,2.3394907407407404,2.872096333894327,4.153460669584379
2024-05-13 17:00:00+00:00,3.1809722222222225,2.7477534702452964,4.26632097218796
2024-05-13 18:00:00+00:00,3.0143055555555556,2.553800526024023,4.387221982078818
2024-05-13 19:00:00+00:00,2.847638888888889,2.268307926978317,4.501796540174583
2024-05-13 20:00:00+00:00,2.6809722222222225,1.9337860257363504,4.609163936126602
2024-05-13 21:00:00+00:00,2.5143055555555556,1.5828377759002392,4.708504124995154
2024-05-13 22:00:00+00:00,2.347638888888889,1.2412992956185593,4.799064773391246
2024-05-13 23:00:00+00:00,2.1809722222222225,0.929749310030497,4.880167477955522
2024-05-14 00:00:00+00:00,2.0143055555555556,0.6629733175782861,4.951213095765103
2024-05-14 01:00:00+00:00,1.847638888888889,0.44878457504006286,5.011686137193797
2024-05-14 02:00:00+00:00,1.680972222222222,0.28775706563486925,5.061158185432847
2024-05-14 03:00:00+00:00,1.5143055555555556,0.17448512258097146,5.099290320609431
2024-05-14 04:00:00+00:00,1.347638888888889,0.0999442580884049,5.125834540271103
2024-05-14 05:00:00+00:00,1.180972222222222,0.05404079867517954,5.140634181704626
2024-05-14 06:00:00+00:00,1.0143055555555556,0.02757246522120281,5.143623364651168
2024-05-14 07:00:00+00:00,0.847638888888889,0.013271944753173092,5.134825487335134
2024-05-14 08:00:00+00:00,0.6772106481481481,0.006026628114775926,5.114350816751047
2024-05-14 09:00:00+00:00,0.49091435185185184,0.0025817255884820946,5.082393229760262
2024-05-14 10:00:00+00:00,0.3242476851851853,0.0010434722312580378,5.039226170322259
2024-05-14 11:00:00+00:00,0.21648148148148139,0.00039796061289584816,4.985197893829236
2024-05-14 12:00:00+00:00,0.17481481481481476,0.00014323460834325146,4.920726080479502
2024-05-14 13:00:00+00:00,0.13314814814814813,4.8659465598474166e-05,4.846291903765326
2024-05-14 14:00:00+00:00,0.09148148148148139,1.560488763115317e-05,4.762433644816807
2024-05-14 15:00:00+00:00,0.049814814814814756,4.724851926940346e-06,4.669739946178512
2024-05-14 16:00:00+00:00,0.008148148148148127,1.3508501081239835e-06,4.568842799912612
2024-05-14 17:00:00+00:00,0.0,3.647296072129735e-07,4.460410364536838
2024-05-14 18:00:00+00:00,0.9866666666666667,0.12400122225782394,4.367120701612812
2024-05-14 19:00:00+00:00,0.945,0.4887255978958294,4.314292164930659
2024-05-14 20:00:00+00:00,0.9033333333333333,0.7763671045302432,4.255606596390432
2024-05-14 21:00:00+00:00,0.8616666666666667,0.9498997059512309,4.191452475459841
2024-05-14 22:00:00+00:00,0.82,0.999669578131967,4.122226213929383
2024-05-14 23:00:00+00:00,0.7783333333333333,0.9418678005934995,4.048328710818329
2024-05-15 00:00:00+00:00,0.7366666666666666,0.8097920587297468,3.970162165379271
