UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,MAPPED_INSTRUMENT,BASE,QUOTE,BASE_ID,QUOTE_ID,TRANSFORM_FUNCTION,OPEN,HIGH,LOW,CLOSE,FIRST_TRADE_TIMESTAMP,LAST_TRADE_TIMESTAMP,FIRST_TRADE_PRICE,HIGH_TRADE_PRICE,HIGH_TRADE_TIMESTAMP,LOW_TRADE_PRICE,LOW_TRADE_TIMESTAMP,LAST_TRADE_PRICE,TOTAL_TRADES,TOTAL_TRADES_BUY,TOTAL_TRADES_SELL,TOTAL_TRADES_UNKNOWN,VOLUME,QUOTE_VOLUME,VOLUME_BUY,QUOTE_VOLUME_BUY,VOLUME_SELL,QUOTE_VOLUME_SELL,VOLUME_UNKNOWN,QUOTE_VOLUME_UNKNOWN,datetime
HOUR,1723939200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59491.99,59747.77,59424.16,59678.93,1723939200,1723942799,59491.99,59747.77,1723941588,59424.16,1723940168,59678.93,43745,23922,19823,0,421.67863,25137304.4645183,235.18251,14019772.6714171,186.49612,11117531.7931012,0,0,2024-08-18 00:00:00+00:00
HOUR,1723942800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59678.93,59690.99,59410.21,59435.95,1723942800,1723946398,59678.93,59690.99,1723942806,59410.21,1723946297,59435.95,25856,11761,14095,0,230.1719,13704272.9301018,92.03409,5479982.9492153,138.13781,8224289.9808865,0,0,2024-08-18 01:00:00+00:00
HOUR,1723946400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59435.95,60259.01,59393.1,60126.0,1723946400,1723949999,59435.95,60259.01,1723949946,59393.1,1723946818,60126.0,72483,40381,32102,0,1194.84789,71553487.7776264,755.10639,45210587.415509,439.7415,26342900.3621174,0,0,2024-08-18 02:00:00+00:00
HOUR,1723950000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,60126.0,60254.77,59300.0,59337.42,1723950000,1723953599,60125.99,60254.77,1723950026,59300.0,1723953525,59337.42,77609,34758,42851,0,1003.95868,59974312.8465187,419.56014,25066458.7091515,584.39854,34907854.1373672,0,0,2024-08-18 03:00:00+00:00
HOUR,1723953600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59337.42,59499.99,59256.56,59456.0,1723953600,1723957198,59337.41,59499.99,1723954772,59256.56,1723953652,59456.0,35058,17337,17721,0,496.05122,29462514.6195167,256.23293,15219883.2675471,239.81829,14242631.3519696,0,0,2024-08-18 04:00:00+00:00
HOUR,1723957200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59456.0,59698.0,59406.02,59490.0,1723957200,1723960799,59456.0,59698.0,1723957972,59406.02,1723958948,59490.0,35889,19174,16715,0,429.44826,25571320.1908101,217.84278,12972600.4069301,211.60548,12598719.78388,0,0,2024-08-18 05:00:00+00:00
HOUR,1723960800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59490.0,59623.97,59480.0,59595.99,1723960800,1723964399,59490.0,59623.97,1723962169,59480.0,1723961110,59595.99,25581,11996,13585,0,227.12593,13529695.9177552,121.6735,7248531.5663427,105.45243,6281164.3514125,0,0,2024-08-18 06:00:00+00:00
HOUR,1723964400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59595.99,59678.4,59516.0,59573.39,1723964400,1723967999,59596.0,59678.4,1723965294,59516.0,1723967734,59573.39,32407,16809,15598,0,368.75995,21975126.859323,181.44702,10813792.5156918,187.31293,11161334.3436312,0,0,2024-08-18 07:00:00+00:00
HOUR,1723968000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59573.39,59717.89,59436.0,59706.02,1723968000,1723971599,59573.39,59717.89,1723971209,59436.0,1723968397,59706.02,36854,15964,20890,0,341.48521,20339190.4212221,174.59777,10399504.6299508,166.88744,9939685.7912713,0,0,2024-08-18 08:00:00+00:00
HOUR,1723971600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59706.02,60125.99,59651.68,59880.0,1723971600,1723975199,59706.01,60125.99,1723974653,59651.68,1723974017,59880.0,55469,30018,25451,0,625.30681,37428736.8185543,351.53979,21045424.5808737,273.76702,16383312.2376806,0,0,2024-08-18 09:00:00+00:00
HOUR,1723975200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59880.0,60200.0,59826.31,59870.73,1723975200,1723978799,59880.01,60200.0,1723976355,59826.31,1723978014,59870.73,75882,36408,39474,0,1134.85926,68129371.0689893,605.64423,36363492.3690602,529.21503,31765878.6999291,0,0,2024-08-18 10:00:00+00:00
HOUR,1723978800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59870.73,60033.34,59759.04,60024.01,1723978800,1723982399,59870.72,60033.34,1723982371,59759.04,1723981032,60024.01,39155,20116,19039,0,455.2164,27261898.1393774,205.32259,12297806.7020155,249.89381,14964091.4373619,0,0,2024-08-18 11:00:00+00:00
HOUR,1723982400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,60024.01,60284.99,59892.98,59969.55,1723982400,1723985999,60024.0,60284.99,1723985170,59892.98,1723983713,59969.55,52554,27553,25001,0,792.74575,47625188.8314314,407.43021,24479792.0911534,385.31554,23145396.740278,0,0,2024-08-18 12:00:00+00:00
HOUR,1723986000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59969.55,60227.71,59826.31,59828.0,1723986000,1723989599,59969.56,60227.71,1723986643,59826.31,1723989524,59828.0,44232,20915,23317,0,516.38036,31008468.4355676,250.58127,15048580.5334951,265.79909,15959887.9020725,0,0,2024-08-18 13:00:00+00:00
HOUR,1723989600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59828.0,59971.14,59669.85,59806.01,1723989600,1723993198,59828.01,59971.14,1723990692,59669.85,1723991820,59806.01,44404,21849,22555,0,645.58452,38628689.4133735,257.36357,15400954.3505701,388.22095,23227735.0628034,0,0,2024-08-18 14:00:00+00:00
HOUR,1723993200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59806.01,59931.51,59700.67,59863.99,1723993200,1723996799,59806.0,59931.51,1723996270,59700.67,1723993824,59863.99,40443,24781,15662,0,274.37716,16416047.2287901,171.1997,10243376.2597871,103.17746,6172670.969003,0,0,2024-08-18 15:00:00+00:00
HOUR,1723996800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59863.99,59945.83,59766.3,59840.45,1723996800,1724000399,59863.99,59945.83,1723999810,59766.3,1723997538,59840.45,29919,13561,16358,0,242.12455,14497692.7082532,128.63135,7702216.5430213,113.4932,6795476.1652319,0,0,2024-08-18 16:00:00+00:00
HOUR,1724000400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59840.45,59858.05,59377.14,59527.58,1724000400,1724003999,59840.45,59858.05,1724000531,59377.14,1724001924,59527.58,56388,22902,33486,0,647.11206,38541451.9577936,238.35577,14195227.4863369,408.75629,24346224.4714567,0,0,2024-08-18 17:00:00+00:00
HOUR,1724004000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59527.58,59623.97,59468.19,59602.17,1724004000,1724007599,59527.58,59623.97,1724006153,59468.19,1724004158,59602.17,30219,14342,15877,0,286.59077,17065773.3608407,152.48104,9079905.8819454,134.10973,7985867.4788953,0,0,2024-08-18 18:00:00+00:00
HOUR,1724007600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59602.17,59756.0,59511.79,59708.38,1724007600,1724011199,59602.18,59756.0,1724009939,59511.79,1724008565,59708.38,28113,13121,14992,0,235.22316,14034830.9461296,122.87116,7331844.2861229,112.352,6702986.6600067,0,0,2024-08-18 19:00:00+00:00
HOUR,1724011200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59708.38,59869.77,59682.63,59814.53,1724011200,1724014799,59708.38,59869.77,1724013979,59682.63,1724011694,59814.53,27334,13483,13851,0,270.88956,16189074.3222748,161.81853,9671518.2834148,109.07103,6517556.03886,0,0,2024-08-18 20:00:00+00:00
HOUR,1724014800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59814.53,59814.53,59311.14,59439.33,1724014800,1724018399,59814.53,59814.53,1724014826,59311.14,1724018204,59439.33,34083,14541,19542,0,464.86074,27701693.3524974,189.81454,11312637.434613,275.0462,16389055.9178844,0,0,2024-08-18 21:00:00+00:00
HOUR,1724018400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59439.33,59577.88,59350.0,59350.0,1724018400,1724021999,59439.33,59577.88,1724019693,59350.0,1724021999,59350.0,37810,21065,16745,0,315.50332,18758665.9788473,145.28666,8638418.5516302,170.21666,10120247.4272171,0,0,2024-08-18 22:00:00+00:00
HOUR,1724022000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59350.0,59407.61,58408.92,58427.35,1724022000,1724025599,59350.0,59407.61,1724022390,58408.92,1724025310,58427.35,118243,53095,65148,0,2014.55508,118631772.136344,818.565,48217171.3861873,1195.99008,70414600.7501853,0,0,2024-08-18 23:00:00+00:00
HOUR,1724025600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58427.35,58710.0,58210.03,58346.03,1724025600,1724029199,58427.35,58710.0,1724026586,58210.03,1724026903,58346.03,122261,63351,58910,0,2258.26711,131978311.470793,1017.94478,59512648.2163208,1240.32233,72465663.2544293,0,0,2024-08-19 00:00:00+00:00
HOUR,1724029200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58346.03,58630.0,58216.33,58564.0,1724029200,1724032799,58346.03,58630.0,1724031786,58216.33,1724029596,58564.0,83185,41422,41763,0,1674.85658,97861487.213888,716.47012,41867713.5561005,958.38646,55993773.6577875,0,0,2024-08-19 01:00:00+00:00
HOUR,1724032800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58564.0,58748.0,58427.07,58670.51,1724032800,1724036398,58564.0,58748.0,1724034780,58427.07,1724033809,58670.51,44255,23920,20335,0,571.95643,33520437.7742372,309.97779,18169751.4397992,261.97864,15350686.334438,0,0,2024-08-19 02:00:00+00:00
HOUR,1724036400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58670.51,58763.83,58561.87,58736.85,1724036400,1724039999,58670.51,58763.83,1724039110,58561.87,1724037678,58736.85,37096,19866,17230,0,481.87935,28276107.7400415,229.09164,13443769.9914785,252.78771,14832337.748563,0,0,2024-08-19 03:00:00+00:00
HOUR,1724040000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58736.85,58746.0,58450.0,58582.0,1724040000,1724043599,58736.85,58746.0,1724040057,58450.0,1724041911,58582.0,42059,22461,19598,0,446.59763,26163661.0157586,186.38626,10920352.5212343,260.21137,15243308.4945243,0,0,2024-08-19 04:00:00+00:00
HOUR,1724043600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58582.0,58612.0,58359.5,58475.18,1724043600,1724047199,58581.99,58612.0,1724043928,58359.5,1724045675,58475.18,51143,24364,26779,0,597.592,34950960.6217869,271.99984,15909577.6758423,325.59216,19041382.9459446,0,0,2024-08-19 05:00:00+00:00
HOUR,1724047200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58475.18,58660.84,58388.85,58570.0,1724047200,1724050799,58475.19,58660.84,1724050170,58388.85,1724047743,58570.0,36779,20418,16361,0,470.2875,27521163.8508059,242.69772,14202813.7357367,227.58978,13318350.1150692,0,0,2024-08-19 06:00:00+00:00
HOUR,1724050800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58570.0,58745.82,58500.0,58502.19,1724050800,1724054399,58570.0,58745.82,1724051524,58500.0,1724054266,58502.19,41779,22199,19580,0,563.1549,33008503.6598431,266.60182,15626666.7098593,296.55308,17381836.9499838,0,0,2024-08-19 07:00:00+00:00
HOUR,1724054400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58502.19,58660.85,58403.16,58608.27,1724054400,1724057999,58502.19,58660.85,1724056527,58403.16,1724054781,58608.27,35895,19282,16613,0,555.99622,32557441.4129495,269.21333,15768279.8884268,286.78289,16789161.5245227,0,0,2024-08-19 08:00:00+00:00
HOUR,1724058000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58608.27,58671.38,57965.6,58006.59,1724058000,1724061599,58608.28,58671.38,1724060177,57965.6,1724061325,58006.59,90948,46682,44266,0,1680.68671,97872323.8555789,781.91769,45540997.0546358,898.76902,52331326.8009431,0,0,2024-08-19 09:00:00+00:00
HOUR,1724061600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58006.59,58199.28,57787.3,58046.01,1724061600,1724065199,58006.6,58199.28,1724063332,57787.3,1724061926,58046.01,89717,50277,39440,0,1538.43823,89283560.0633328,826.58679,47974031.2842638,711.85144,41309528.779069,0,0,2024-08-19 10:00:00+00:00
HOUR,1724065200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58046.01,58520.21,57984.18,58396.95,1724065200,1724068799,58046.01,58520.21,1724068708,57984.18,1724066977,58396.95,62672,32214,30458,0,968.93626,56386343.5459877,547.03292,31834862.0953183,421.90334,24551481.4506694,0,0,2024-08-19 11:00:00+00:00
HOUR,1724068800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58396.95,58520.13,58264.0,58412.0,1724068800,1724072399,58396.94,58520.13,1724068932,58264.0,1724070130,58412.0,53185,24311,28874,0,536.51605,31341519.439425,274.3601,16028334.0568406,262.15595,15313185.3825844,0,0,2024-08-19 12:00:00+00:00
HOUR,1724072400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58412.0,58970.0,58029.77,58199.99,1724072400,1724075999,58412.01,58970.0,1724074476,58029.77,1724075546,58199.99,135271,67799,67472,0,2044.11579,119636372.667758,1091.75248,63891188.8920859,952.36331,55745183.7756503,0,0,2024-08-19 13:00:00+00:00
HOUR,1724076000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58199.99,58633.34,58075.49,58617.42,1724076000,1724079599,58200.0,58633.34,1724079563,58075.49,1724076200,58617.42,114928,59860,55068,0,1293.04771,75442327.8541713,720.55752,42055628.7372472,572.49019,33386699.1169241,0,0,2024-08-19 14:00:00+00:00
HOUR,1724079600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58617.42,58777.0,58510.01,58539.24,1724079600,1724083199,58617.42,58777.0,1724082814,58510.01,1724080683,58539.24,73446,36563,36883,0,754.64022,44256027.7660816,392.03394,22993587.512087,362.60628,21262440.2539946,0,0,2024-08-19 15:00:00+00:00
HOUR,1724083200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58539.24,58716.11,58380.0,58705.99,1724083200,1724086799,58539.25,58716.11,1724086636,58380.0,1724085470,58705.99,60045,28156,31889,0,651.87865,38167363.8846114,289.62194,16959744.5178705,362.25671,21207619.3667409,0,0,2024-08-19 16:00:00+00:00
HOUR,1724086800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58705.99,59290.0,58555.92,59021.61,1724086800,1724090399,58706.0,59290.0,1724088862,58555.92,1724087764,59021.61,115060,56396,58664,0,1384.41843,81624906.508582,719.03677,42403116.957711,665.38166,39221789.550871,0,0,2024-08-19 17:00:00+00:00
HOUR,1724090400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59021.61,59235.93,58732.0,59011.99,1724090400,1724093998,59021.61,59235.93,1724092980,58732.0,1724091441,59011.99,74343,36465,37878,0,654.64785,38600294.3338547,279.24165,16469506.2690074,375.4062,22130788.0648473,0,0,2024-08-19 18:00:00+00:00
HOUR,1724094000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59011.99,59130.83,58873.87,58967.53,1724094000,1724097599,59012.0,59130.83,1724097544,58873.87,1724095134,58967.53,62984,28808,34176,0,478.5332,28228556.5112432,217.0457,12804301.3277612,261.4875,15424255.183482,0,0,2024-08-19 19:00:00+00:00
HOUR,1724097600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58967.53,59342.11,58914.0,59080.01,1724097600,1724101199,58967.54,59342.11,1724100479,58914.0,1724097707,59080.01,56922,30272,26650,0,682.11094,40331544.1765322,370.53529,21908271.586702,311.57565,18423272.5898302,0,0,2024-08-19 20:00:00+00:00
HOUR,1724101200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59080.01,59242.74,58967.53,58967.54,1724101200,1724104799,59080.02,59242.74,1724103723,58967.53,1724104798,58967.54,50462,29681,20781,0,596.8178,35261607.940842,276.09763,16314463.9473993,320.72017,18947143.9934427,0,0,2024-08-19 21:00:00+00:00
HOUR,1724104800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58967.54,59280.01,58967.54,59241.0,1724104800,1724108399,58967.54,59280.01,1724108333,58967.54,1724104800,59241.0,40728,21912,18816,0,549.13208,32483002.6106602,334.97874,19817412.4143151,214.15334,12665590.1963451,0,0,2024-08-19 22:00:00+00:00
HOUR,1724108400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59241.0,59617.63,59089.95,59438.5,1724108400,1724111999,59240.99,59617.63,1724111652,59089.95,1724108964,59438.5,61132,33192,27940,0,1374.80487,81534074.278934,719.1253,42649192.371492,655.67957,38884881.907442,0,0,2024-08-19 23:00:00+00:00
HOUR,1724112000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59438.5,60643.51,59363.31,60482.78,1724112000,1724115599,59438.5,60643.51,1724113925,59363.31,1724112976,60482.78,183724,93431,90293,0,3181.00267,191418275.315629,1862.39307,112057194.930631,1318.6096,79361080.3849648,0,0,2024-08-20 00:00:00+00:00
HOUR,1724115600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,60482.78,60910.55,60378.02,60446.03,1724115600,1724119199,60482.77,60910.55,1724115876,60378.02,1724117928,60446.03,111604,58085,53519,0,1770.45828,107346055.796435,1007.37101,61086740.4351446,763.08727,46259315.3612892,0,0,2024-08-20 01:00:00+00:00
HOUR,1724119200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,60446.03,60552.64,60336.97,60528.83,1724119200,1724122799,60446.04,60552.64,1724120302,60336.97,1724119874,60528.83,54678,28684,25994,0,792.76049,47911494.6661806,384.40973,23231261.2527927,408.35076,24680233.4133879,0,0,2024-08-20 02:00:00+00:00
HOUR,1724122800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,60528.83,60619.19,60422.37,60619.18,1724122800,1724126399,60528.84,60619.19,1724126398,60422.37,1724124198,60619.18,41671,22207,19464,0,648.12493,39243528.8451507,344.83459,20878763.2622742,303.29034,18364765.5828765,0,0,2024-08-20 03:00:00+00:00
HOUR,1724126400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,60619.18,61000.0,60576.06,60865.61,1724126400,1724129999,60619.19,61000.0,1724127380,60576.06,1724126464,60865.61,86595,47927,38668,0,1772.25079,107782112.148276,1038.20763,63137684.475245,734.04316,44644427.6729893,0,0,2024-08-20 04:00:00+00:00
HOUR,1724130000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,60865.61,61400.0,60860.01,61119.99,1724130000,1724133599,60865.61,61400.0,1724131467,60860.01,1724130220,61119.99,122243,55855,66388,0,1810.14308,110648854.036028,1056.32111,64570952.0966833,753.82197,46077901.9392557,0,0,2024-08-20 05:00:00+00:00
HOUR,1724133600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,61119.99,61144.02,60938.0,60960.84,1724133600,1724137199,61120.0,61144.02,1724133614,60938.0,1724137150,60960.84,50295,25348,24947,0,799.15334,48753433.1370072,370.41753,22597475.4336644,428.73581,26155957.7033428,0,0,2024-08-20 06:00:00+00:00
HOUR,1724137200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,60960.84,61020.74,60799.81,60924.33,1724137200,1724140799,60960.84,61020.74,1724137241,60799.81,1724138370,60924.33,54182,25175,29007,0,894.38912,54456599.952044,442.88153,26966596.2158463,451.50759,27490003.7361977,0,0,2024-08-20 07:00:00+00:00
HOUR,1724140800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,60924.33,60947.4,60679.36,60765.13,1724140800,1724144399,60924.33,60947.4,1724140861,60679.36,1724142876,60765.13,50859,22473,28386,0,998.77224,60714652.6833553,554.14664,33684854.1446928,444.6256,27029798.5386625,0,0,2024-08-20 08:00:00+00:00
HOUR,1724144400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,60765.13,60975.0,60752.3,60856.04,1724144400,1724147999,60765.14,60975.0,1724145824,60752.3,1724144408,60856.04,39672,20117,19555,0,630.87196,38404472.107615,341.67591,20798475.8810677,289.19605,17605996.2265473,0,0,2024-08-20 09:00:00+00:00
HOUR,1724148000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,60856.04,60878.01,60668.3,60716.01,1724148000,1724151599,60856.04,60878.01,1724148167,60668.3,1724150390,60716.01,35996,19739,16257,0,492.5745,29926137.0463935,253.06571,15375411.718702,239.50879,14550725.3276915,0,0,2024-08-20 10:00:00+00:00
HOUR,1724151600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,60716.01,60734.91,60401.9,60518.82,1724151600,1724155199,60716.01,60734.91,1724151859,60401.9,1724154298,60518.82,58639,27771,30868,0,1086.5587,65807817.6071779,538.35193,32602791.9059867,548.20677,33205025.7011912,0,0,2024-08-20 11:00:00+00:00
HOUR,1724155200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,60518.82,60752.25,60502.83,60693.71,1724155200,1724158799,60518.83,60752.25,1724156695,60502.83,1724155247,60693.71,42815,22542,20273,0,825.73743,50092356.0673684,442.71092,26858645.9128098,383.02651,23233710.1545586,0,0,2024-08-20 12:00:00+00:00
HOUR,1724158800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,60693.71,60955.99,60324.33,60891.99,1724158800,1724162399,60693.72,60955.99,1724162284,60324.33,1724161034,60891.99,99910,55207,44703,0,1511.42527,91654186.2248815,789.09562,47879777.7442662,722.32965,43774408.4806153,0,0,2024-08-20 13:00:00+00:00
HOUR,1724162400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,60891.99,60904.0,59446.03,59461.8,1724162400,1724165999,60892.0,60904.0,1724162431,59446.03,1724165803,59461.8,205600,88868,116732,0,4267.15555,255824609.345184,1865.04453,111746349.272782,2402.11102,144078260.072545,0,0,2024-08-20 14:00:00+00:00
HOUR,1724166000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59461.8,59483.52,58680.01,58825.53,1724166000,1724169599,59461.81,59483.52,1724166000,58680.01,1724166693,58825.53,195141,92180,102961,0,3840.52655,226556681.068218,1748.4575,103129598.168377,2092.06905,123427082.899989,0,0,2024-08-20 15:00:00+00:00
HOUR,1724169600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58825.53,59046.76,58548.23,58801.15,1724169600,1724173199,58825.53,59046.76,1724171462,58548.23,1724170250,58801.15,99336,50627,48709,0,1468.04254,86358991.1829955,713.99246,42005974.4697227,754.05008,44353016.7132728,0,0,2024-08-20 16:00:00+00:00
HOUR,1724173200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58801.15,59059.84,58681.4,59039.48,1724173200,1724176798,58801.15,59059.84,1724176628,58681.4,1724173354,59039.48,56262,29623,26639,0,599.95694,35297795.200877,309.20976,18195930.3019202,290.74718,17101864.8989568,0,0,2024-08-20 17:00:00+00:00
HOUR,1724176800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59039.48,59479.8,59000.0,59191.45,1724176800,1724180399,59039.47,59479.8,1724179651,59000.0,1724176943,59191.45,71723,38408,33315,0,1065.47526,63184646.3845704,597.01749,35406274.6686417,468.45777,27778371.7159287,0,0,2024-08-20 18:00:00+00:00
HOUR,1724180400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59191.45,59597.28,59137.78,59511.99,1724180400,1724183999,59191.45,59597.28,1724183514,59137.78,1724180413,59511.99,51002,28468,22534,0,544.56764,32351755.7337898,290.20494,17241827.1601243,254.3627,15109928.5736655,0,0,2024-08-20 19:00:00+00:00
HOUR,1724184000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59511.99,59722.72,59285.71,59317.57,1724184000,1724187599,59512.0,59722.72,1724184530,59285.71,1724187575,59317.57,50839,24510,26329,0,724.21595,43089144.8275191,325.71102,19385447.078687,398.50493,23703697.7488321,0,0,2024-08-20 20:00:00+00:00
HOUR,1724187600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59317.57,59331.01,58802.35,59296.94,1724187600,1724191199,59317.58,59331.01,1724191122,58802.35,1724187988,59296.94,63559,30455,33104,0,901.43638,53285907.1334483,382.35529,22601972.3333455,519.08109,30683934.8001028,0,0,2024-08-20 21:00:00+00:00
HOUR,1724191200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59296.94,59545.51,59238.08,59368.0,1724191200,1724194799,59296.94,59545.51,1724191641,59238.08,1724191207,59368.0,42602,22168,20434,0,461.98957,27442963.1652146,237.45027,14105975.5648611,224.5393,13336987.6003535,0,0,2024-08-20 22:00:00+00:00
HOUR,1724194800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59368.0,59402.64,58992.81,59013.8,1724194800,1724198399,59368.0,59402.64,1724195162,58992.81,1724198358,59013.8,35572,14460,21112,0,389.8563,23067680.1156298,145.894,8634541.7245798,243.9623,14433138.39105,0,0,2024-08-20 23:00:00+00:00
HOUR,1724198400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59013.8,59279.96,58954.99,58989.0,1724198400,1724201999,59013.8,59279.96,1724199389,58954.99,1724201934,58989.0,44663,20899,23764,0,612.37826,36206414.7303519,252.73041,14942099.4276855,359.64785,21264315.3026664,0,0,2024-08-21 00:00:00+00:00
HOUR,1724202000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,58989.0,59281.58,58783.47,59281.58,1724202000,1724205599,58989.0,59281.58,1724205599,58783.47,1724203295,59281.58,59737,28803,30934,0,659.71496,38945376.5704069,308.00683,18191454.8807924,351.70813,20753921.6896145,0,0,2024-08-21 01:00:00+00:00
HOUR,1724205600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59281.58,59519.99,59253.12,59363.32,1724205600,1724209199,59281.57,59519.99,1724208688,59253.12,1724206164,59363.32,40700,20899,19801,0,648.06025,38465493.6488078,366.5366,21757578.1078805,281.52365,16707915.5409273,0,0,2024-08-21 02:00:00+00:00
HOUR,1724209200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59363.32,59419.49,59209.87,59320.0,1724209200,1724212799,59363.32,59419.49,1724210097,59209.87,1724211545,59320.0,33951,15227,18724,0,444.35025,26355252.9737042,188.05351,11153050.1538526,256.29674,15202202.8198516,0,0,2024-08-21 03:00:00+00:00
HOUR,1724212800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,59320.0,59406.21,59183.13,59358.0,1724212800,1724216399,59320.0,59406.21,1724215983,59183.13,1724213487,59358.0,26117,12204,13913,0,296.07758,17564259.7019766,123.33106,7317424.2439344,172.74652,10246835.4580422,0,0,2024-08-21 04:00:00+00:00
