datetime,OPEN,HIGH,LOW,CLOSE,TOTAL_TRADES,TOTAL_TRADES_BUY,TOTAL_TRADES_SELL,VOLUME,VOLUME_BUY,VOLUME_SELL,return,log_return,hourly_volatility,EMA_8,EMA_13,EMA_21,EMA_signal,EMA_short,EMA_long,MACD,Signal_Line,MACD_Hist,SMA20,STD20,Upper_BB,Lower_BB,RSI_14
2024-03-24 12:00:00+00:00,65334.01,65783.88,65177.28,65646.77,118364,47213,71151,1705.83907,972.69339,733.14568,0.004787093276533927,0.0047756715821548135,0.004701954353742339,65048.54598728618,64899.26498591379,64789.570681300414,1,64920.75113337083,64752.937769538294,167.81336383253802,55.0597861915463,112.75357764099172,64767.730500000005,522.4442582668966,65812.6190165338,63722.84198346621,60.13228521124384
2024-03-24 13:00:00+00:00,65646.77,65825.0,65262.8,65357.71,78319,34233,44086,1308.27628,570.08842,738.18786,-0.004403263100378085,-0.004412986015543763,0.0049649136966493255,65117.24910122259,64964.757130783255,64841.2197102731,1,64987.9755743907,64797.735712535454,190.239861855247,82.09580132428644,108.14406053096056,64752.98100000001,499.8192250261905,65752.61945005239,63753.34254994763,67.2381197253395
2024-03-24 14:00:00+00:00,65357.71,65925.19,65315.32,65649.99,96688,43822,52866,1477.95869,703.43363,774.52506,0.004472004909596761,0.004462035207628012,0.004866478160220214,65235.63596761757,65062.647540671365,64914.74428206645,1,65089.82394756137,64860.86565975505,228.95828780631564,111.46829862069228,117.48998918562336,64766.7865,521.2264705119685,65809.23944102394,63724.33355897607,65.1124586282705
2024-03-24 15:00:00+00:00,65649.99,65750.07,65433.22,65673.36,61508,30027,31481,856.48235,444.31861,412.16374,0.0003559787290141614,0.00035591538361903573,0.00442787465338499,65332.907974813665,65149.89217771831,64983.70934733313,1,65179.598724859614,64921.05042569912,258.54829916049493,140.88429872865282,117.66400043184211,64806.80950000001,559.1554845961458,65925.1204691923,63688.498530807716,66.28477240617741
2024-03-24 16:00:00+00:00,65673.36,65838.88,65177.38,65249.04,75123,33454,41669,1202.84418,495.26512,707.57906,-0.006461067318620506,-0.006482030358595505,0.005032705951096423,65314.2706470773,65164.056152329984,65007.83031575739,1,65190.28199795813,64945.345949721406,244.9360482367265,161.69464863026758,83.24139960645891,64818.77250000001,566.2411048217382,65951.25470964349,63686.29029035653,62.36249465256986
2024-03-24 17:00:00+00:00,65249.04,65539.01,64600.01,65345.99,125336,59894,65442,2260.69649,1066.27136,1194.42513,0.0014858456155062427,0.0014847428391448134,0.005032883700113093,65321.31939217123,65190.04670199713,65038.57210523399,1,65214.23707519534,64975.02328677908,239.21378841626574,177.1984765874672,62.01531182879853,64838.83750000001,577.9274120330515,65994.69232406611,63682.982675933905,68.64402438399662
2024-03-24 18:00:00+00:00,65345.99,66045.99,65340.0,65846.01,100762,52690,48072,1923.39804,1050.1765,873.22154,0.007651884989423152,0.007622757808342275,0.005260517466252512,65437.91730502206,65283.755744568974,65111.975550212715,1,65311.43290978067,65039.54082109174,271.89208868893184,196.13719900776016,75.75488968117168,64893.744999999995,619.4999955877154,66132.74499117542,63654.74500882457,70.58692611766838
2024-03-24 19:00:00+00:00,65846.01,66041.67,65667.66,65843.02,72734,33264,39470,1490.27069,698.32124,791.94945,-4.540897770399788e-05,-4.541000872283773e-05,0.005165370729572443,65527.94012612827,65363.65063820198,65178.434136557014,1,65393.21553904518,65099.05779730716,294.15774173801765,215.74130755381168,78.41643418420597,64986.3955,615.7805666292178,66217.95663325844,63754.83436674156,69.87450941889885
2024-03-24 20:00:00+00:00,65843.02,66450.0,65730.6,66161.86,105823,60680,45143,1944.75306,1125.84486,818.9082,0.00484242672951507,0.004830739894442503,0.004546644784423308,65668.81120921088,65477.68054703027,65267.8364877791,1,65511.468533038234,65177.78388639552,333.68464664271596,239.32997537159255,94.35467127112341,65068.2885,658.4793623384005,66385.2472246768,63751.329775323204,73.67324459867143
2024-03-24 21:00:00+00:00,66161.86,66666.0,66161.86,66530.01,74211,37945,36266,1442.47129,779.62344,662.84785,0.005564384072636264,0.005548960077816918,0.004163835921884649,65860.18871827512,65628.01332602595,65382.57953434464,1,65668.16722026312,65277.948783699554,390.21843656356214,269.50766760998647,120.71076895357567,65171.289000000004,718.3608862949754,66608.01077258996,63734.56722741005,73.69670438830562
2024-03-24 22:00:00+00:00,66530.01,67000.0,66480.01,66951.26,93842,55600,38242,2145.20859,1131.30585,1013.90274,0.006331729094885219,0.006311767913107321,0.0043304384241443904,66102.64900310287,65817.0485651651,65525.186849404214,1,65865.5661094534,65401.89776268477,463.6683467686307,308.33980344171533,155.3285433269154,65304.949,788.6678874970488,66882.2847749941,63727.6132250059,72.06925614535825
2024-03-24 23:00:00+00:00,66951.26,67628.69,66925.6,67209.99,135322,82344,52978,3528.0104,2322.46633,1205.54407,0.003864453036432902,0.003857005219456956,0.004337382909725672,66348.72478019111,66016.04019871294,65678.35077218564,1,66072.40055415287,65535.83052100442,536.570033148455,353.9858493830633,182.58418376539169,65467.2995,830.9503252088076,67129.20015041762,63805.39884958239,80.96132840426195
2024-03-25 00:00:00+00:00,67209.99,67318.18,66503.97,66577.34,98585,47766,50819,1749.90098,875.04401,874.85697,-0.009413035175276918,-0.009457617783220552,0.005420081187662259,66399.52816237087,66096.22588461109,65760.0770656233,1,66150.08354582166,65612.97937130039,537.1041745212715,390.60951441070495,146.49466011056654,65585.2665,811.5030507283947,67208.27260145679,63962.26039854321,67.7064756054646
2024-03-25 01:00:00+00:00,66577.34,66997.01,66430.0,66556.0,73696,37719,35977,1143.30913,583.6506,559.65853,-0.00032052947744676263,-0.0003205808579993332,0.005159116467213734,66434.29968184402,66161.90790109523,65832.43369602118,1,66212.53223107987,65682.83275120407,529.6994798757951,418.427507503723,111.27197237207207,65697.838,780.0438576115884,67257.92571522317,64137.75028477683,65.41861503869825
2024-03-25 02:00:00+00:00,66556.0,66803.16,66385.06,66700.01,65391,34137,31254,961.61426,528.29981,433.31445,0.002163741811406883,0.0021614042933434286,0.0050817989367102434,66493.34641921202,66238.7796295102,65911.30426911016,1,66287.52881091373,65758.17921407784,529.3495968358911,440.61192537015665,88.73767146573448,65821.8915,728.0226999818815,67277.93689996377,64365.84610003624,63.880483716222535
2024-03-25 03:00:00+00:00,66700.01,67350.0,66575.76,67350.0,70040,38453,31587,1256.64698,726.20977,530.43721,0.009744976050228615,0.00969780000976885,0.005612437183765207,66683.71388160935,66397.52539672304,66042.09479010015,1,66450.985916927,65876.0918648869,574.8940520401084,467.46835070414704,107.42570133596132,65960.22,743.000928122773,67446.22185624555,64474.21814375446,73.97524362859191
2024-03-25 04:00:00+00:00,67350.0,67533.33,67034.01,67505.99,74288,38249,36039,1505.6807,786.26974,719.41096,0.0023161098737936037,0.00231343182562527,0.0049223291324492725,66866.44190791839,66555.87748290546,66175.17617281832,1,66613.29423739978,65996.82506008046,616.469177319319,497.2685160271815,119.20066129213751,66073.31950000001,798.3391005914492,67669.99770118292,64476.641298817114,73.0926193201613
2024-03-25 05:00:00+00:00,67505.99,67740.0,67264.11,67350.0,90829,43101,47728,1504.72402,668.27614,836.44788,-0.0023107579045948956,-0.002313431825625341,0.005135309086177915,66973.8992617143,66669.32355677611,66281.97833892575,1,66726.63358549212,66097.06024081525,629.5733446768718,523.7294817571195,105.84386291975227,66196.81850000001,795.0660486793885,67786.95059735878,64606.68640264123,70.19454521803227
2024-03-25 06:00:00+00:00,67350.0,67400.0,66928.57,67149.99,65927,31965,33962,1145.90651,559.62452,586.28199,-0.0029697104677058883,-0.002974128807464998,0.005087864714624342,67013.0305368889,66737.99019152239,66360.8884899325,1,66791.76534157025,66175.0550377919,616.7103037783527,542.3256461613662,74.38465761698649,66299.41750000001,778.0236468538242,67855.46479370765,64743.37020629236,74.20414524397053
2024-03-25 07:00:00+00:00,67149.99,67277.56,66710.0,66821.19,63394,27057,36337,1030.90248,503.55217,527.35031,-0.0048965011014894255,-0.004908528239666689,0.005416688424766008,66970.39930646915,66749.87587844777,66402.73408175682,1,66796.2922120979,66222.91688684435,573.3753252535535,548.5355819798036,24.839743273749832,66373.7765,751.5158292023069,67876.80815840462,64870.74484159539,67.73605593975131
2024-03-25 08:00:00+00:00,66821.19,67200.0,66792.4,66938.67,72503,34231,38272,1121.35609,600.10529,521.2508,0.0017581249301306112,0.0017565812375670532,0.005302341228418512,66963.348349476,66776.84646724095,66451.45552886983,1,66818.19648715977,66275.93563596699,542.2608511927829,547.2806358223995,-5.019784629616652,66438.3715,741.188971006478,67920.74944201295,64955.993557987036,64.46764224542007
2024-03-25 09:00:00+00:00,66938.67,67100.0,66747.65,67055.96,63322,29315,34007,963.18355,467.33412,495.84943,0.0017522009325852128,0.0017506676193850606,0.005113956613212177,66983.9287162591,66816.71982906367,66506.41048079076,1,66854.7754891352,66333.71521848795,521.0602706472419,542.036562787368,-20.976292140126134,66523.284,707.3763365503497,67938.0366731007,65108.5313268993,65.58840463485596
2024-03-25 10:00:00+00:00,67055.96,67344.23,66840.9,66994.33,76825,35099,41726,1181.44633,543.03916,638.40717,-0.0009190831061102189,-0.000919505721954085,0.004802875019425779,66986.24011264597,66842.092710626,66550.76680071886,1,66876.24541388363,66382.6496467481,493.59576713552815,532.3484036570001,-38.75263652147191,66590.501,683.4942640431062,67957.48952808621,65223.51247191379,61.45608274548545
2024-03-25 11:00:00+00:00,66994.33,67020.0,66760.0,66810.15,76318,36789,39529,1267.28922,583.76151,683.52771,-0.0027491878790341095,-0.0027529738364954893,0.004705619929083603,66947.10897650242,66837.52946625087,66574.3470915626,1,66866.07688867077,66414.31633958158,451.7605490891874,516.2308327434375,-64.47028365425012,66647.34049999999,649.6398704679995,67946.62024093598,65348.06075906399,54.0607768442658
2024-03-25 12:00:00+00:00,66810.15,67267.92,66780.0,67079.99,79321,40770,38551,1117.7901,592.85958,524.93052,0.004038907261845859,0.0040307727715228215,0.003923134605154396,66976.63809283522,66872.1666853579,66620.31462869326,1,66898.98659810603,66463.62549961258,435.3610984934494,500.0568858934399,-64.69578739999054,66738.88799999999,565.8216973736519,67870.53139474729,65607.2446052527,51.95167878032598
2024-03-25 13:00:00+00:00,67079.99,68000.0,66843.61,67984.0,132973,75557,57416,2834.00376,1698.85588,1135.14788,0.013476597119349565,0.013386595493189199,0.005372133060633984,67200.49629442739,67031.00001602106,66744.28602608478,1,67065.91173685895,66576.24583297462,489.6659038843354,497.97868949161904,-8.312785607283615,66870.7885,530.3977597442497,67931.5840194885,65809.9929805115,59.81446587932151
2024-03-25 14:00:00+00:00,67984.0,69450.0,67677.45,69377.19,393196,218895,174301,9198.98269,5040.76859,4158.2141,0.020492910096493233,0.02028575576346516,0.007623816855669257,67684.20600677686,67366.17001373235,66983.64093280434,1,67421.49300811141,66783.7231786802,637.769829431214,525.936917479538,111.83291195167601,67047.3475,723.7886352859676,68494.92477057193,65599.77022942808,79.76189210736102
2024-03-25 15:00:00+00:00,69377.19,70000.0,69136.88,69792.05,228736,117946,110790,5270.9542,2820.35977,2450.59443,0.005979775197006321,0.005961967297529648,0.007409422496601834,68152.61578304868,67712.72429748488,67238.95084800394,1,67786.19408378658,67006.56220248167,779.6318813049147,576.6759102446134,202.9559710603013,67244.79900000001,896.096064282207,69036.99112856443,65452.6068714356,81.74297221846186
2024-03-25 16:00:00+00:00,69792.05,70273.0,69440.18,70154.42,155626,81813,73813,3937.65504,2114.08805,1823.56699,0.005192138646163746,0.0051787059704506725,0.007431860803561529,68597.46116459342,68061.53796927276,67503.99349818539,1,68150.5365324348,67239.7368541497,910.7996782850969,643.5006638527102,267.2990144323867,67444.427,1069.994729211317,69584.41645842262,65304.43754157736,82.49295003602566
2024-03-25 17:00:00+00:00,70154.42,70844.44,70133.18,70559.09,161807,85962,75845,3892.23798,2039.17201,1853.06597,0.00576827518494194,0.005751702386072718,0.007247235877086249,69033.37868357266,68418.3311165195,67781.72954380489,1,68521.08321975252,67485.61486495343,1035.4683547990862,721.8942020419854,313.5741527571008,67645.88100000001,1252.4960040196963,70150.8730080394,65140.888991960615,81.64589541862313
2024-03-25 18:00:00+00:00,70559.09,70913.73,70364.8,70857.09,95674,48853,46821,2325.51186,1201.86001,1123.65185,0.00422341047765773,0.004214516911619665,0.006916366862153501,69438.64786500097,68766.725242731,68061.30776709535,1,68880.46887825213,67735.35376384576,1145.1151144063624,806.5383845148608,338.5767298915016,67841.1725,1430.3618988180401,70701.89629763608,64980.44870236392,82.1459542008163
2024-03-25 19:00:00+00:00,70857.09,71000.0,70516.87,70960.89,107172,52696,54476,2794.3952,1448.30161,1346.09359,0.0014649204476222533,0.0014638484984158299,0.006350504307386789,69776.92389500076,69080.17735091229,68324.90615190486,1,69200.53366621333,67974.28237393126,1226.2512922820752,890.4809660683037,335.77032621377145,68028.7175,1581.197937960786,71191.11337592157,64866.321624078424,84.98836269628852
2024-03-25 20:00:00+00:00,70960.89,71150.0,70684.84,70907.21,97695,47291,50404,1846.42002,982.12835,864.29167,-0.0007564730374716166,-0.000756759307579344,0.006508169642707129,70028.0985850006,69341.18201506768,68559.66104718624,1,69463.09925602666,68191.53627215857,1271.5629838680907,966.6973696282612,304.8656142398295,68245.211,1666.1551260220788,71577.52125204416,64912.900747955835,87.46878615022526
2024-03-25 21:00:00+00:00,70907.21,70941.1,69562.09,69853.57,124763,48749,76014,2779.48822,1163.03406,1616.45416,-0.014859419796661055,-0.014970926975105592,0.008639949813204121,69989.31445500047,69414.38029862945,68677.28913380567,1,69523.17167817641,68314.64988162831,1208.5217965480988,1015.0622550122288,193.45954153587002,68410.0895,1653.3072381480042,71716.703976296,65103.47502370399,76.42071989182104
2024-03-25 22:00:00+00:00,69853.57,70681.03,69850.0,70310.0,87842,46731,41111,1460.9334,810.60633,650.32707,0.006534096968844771,0.006512842293745121,0.008565195629388843,70060.57790944481,69542.32597025382,68825.71739436878,1,69644.22218922619,68462.45359410028,1181.7685951259045,1048.4035230349639,133.36507209094066,68590.589,1653.8433431861981,71898.2756863724,65282.90231362761,77.73574722875347
2024-03-25 23:00:00+00:00,70310.0,70469.99,69725.51,69880.01,76297,31270,45027,1140.81214,478.38661,662.42553,-0.006115630777983272,-0.00613440784276308,0.008858845467675834,70020.45170734596,69590.56654593186,68921.56217669889,1,69680.49723703755,68567.45777231507,1113.0394647224748,1061.330711372466,51.70875335000869,68717.0895,1650.7136605043886,72018.51682100877,65415.662178991224,72.09641502967771
2024-03-26 00:00:00+00:00,69880.01,70221.1,69732.8,69893.0,74526,37038,37488,1197.13506,578.50537,618.62969,0.00018589007070834995,0.00018587279529000864,0.008918494974904203,69992.12910571352,69633.77132508445,69009.8747060899,1,69713.189969801,68665.64608547692,1047.54388432407,1058.573345962787,-11.029461638717066,68836.43999999999,1644.8223205697639,72126.08464113952,65546.79535886046,72.85422563528415
2024-03-26 01:00:00+00:00,69893.0,70323.79,69800.0,70284.19,60697,30478,30219,1059.13894,531.19846,527.94048,0.005596983961197788,0.005581379046361695,0.008388752513861116,70057.03152666608,69726.68827864382,69125.72155099083,1,69801.03612829316,68785.53822729345,1015.4979009997041,1049.9582569701704,-34.46035597046625,68983.1495,1636.0956653882315,72255.34083077646,65710.95816922354,76.5248157638357
2024-03-26 02:00:00+00:00,70284.19,70549.54,70045.0,70530.0,69374,32329,37045,1200.78268,575.20216,625.58052,0.00349737259545857,0.003491271010129198,0.006308451514757696,70162.13563185139,69841.44709598042,69253.38322817348,1,69913.18441624806,68914.7576178643,998.426798383749,1039.6519652528862,-41.22516686913718,69152.15,1611.1522656103607,72374.45453122072,65929.84546877927,76.43835742409914
2024-03-26 03:00:00+00:00,70530.0,70606.0,70288.0,70423.11,65927,31002,34925,985.82489,463.26871,522.55618,-0.0015155253083793951,-0.0015166748784747515,0.006182789378705902,70220.12993588441,69924.54179655465,69359.72202561225,1,69991.63450605604,69026.48742394843,965.1470821076073,1024.7509886238304,-59.603906516223105,69332.246,1536.4637158496394,72405.17343169928,66259.31856830072,71.29293532442547
2024-03-26 04:00:00+00:00,70423.11,70665.83,70401.11,70600.83,55056,28077,26979,797.28579,411.25275,386.03304,0.0025236034023490284,0.002520424462415381,0.006055887174980689,70304.72995013233,70021.15439704685,69472.55002328387,1,70085.35688973972,69143.10539254485,942.2514971948694,1008.2510903380382,-65.9995931431688,69515.354,1452.0987126864577,72419.55142537292,66611.1565746271,63.55972021524634
2024-03-26 05:00:00+00:00,70600.83,70609.17,70274.55,70300.0,65840,24142,41698,933.54798,354.01503,579.53295,-0.004260998064753663,-0.00427010198740926,0.005960909235688036,70303.67885010292,70060.98948318302,69547.77274843988,1,70118.37890670284,69228.80128939338,889.5776173094637,984.5163957323234,-94.93877842285974,69677.55600000001,1339.7580983212138,72357.07219664243,66998.03980335759,55.77477086227632
2024-03-26 06:00:00+00:00,70300.0,70616.64,70260.3,70616.01,65674,32261,33413,986.18095,536.17,450.01095,0.004495163584637085,0.004485090512268663,0.005980100869078234,70373.08577230228,70140.27812844259,69644.88522585444,1,70194.93753644086,69331.55749017905,863.3800462618092,960.2891258382206,-96.90907957641139,69858.64,1194.9289633202109,72248.49792664043,67468.78207335957,55.30362046580029
2024-03-26 07:00:00+00:00,70616.01,71561.1,70412.33,70486.38,170723,83961,86762,3728.1966,1916.08087,1812.11573,-0.0018357026968811585,-0.001837389663906234,0.0059690702641395765,70398.26226734622,70189.7212529508,69721.38475077676,1,70239.77483852688,69417.09989831394,822.6749402129353,932.7662887131636,-110.09134850022826,70042.4515,961.2021584044,71964.85581680879,68120.0471831912,49.10820510178811
2024-03-26 08:00:00+00:00,70486.38,70820.0,70268.66,70693.66,108975,61474,47501,1845.31347,924.48515,920.82832,0.0029407099641094447,0.002936394534776939,0.0060518671961578745,70463.90620793594,70261.71250252926,69809.77340979705,1,70309.60332490735,69511.65990584625,797.9434190611064,905.8017147827522,-107.85829572164585,70223.13500000001,670.7908147203208,71564.71662944065,68881.55337055937,47.94989324843393
2024-03-26 09:00:00+00:00,70693.66,71280.0,70620.0,71142.23,87515,49233,38282,1462.22622,836.64678,625.57944,0.00634526490777243,0.00632521846968222,0.004208317298608865,70614.64482839462,70387.50071645365,69930.90582708822,1,70437.69973646007,69632.44287578356,805.2568606765126,885.6927439615043,-80.43588328499175,70381.04650000001,451.9859836733041,71285.01846734661,69477.07453265341,52.09367625258041
2024-03-26 10:00:00+00:00,71142.23,71194.99,70865.73,70893.73,87400,39769,47631,1466.58704,629.50632,837.08072,-0.0034930026792806546,-0.0034991174565809427,0.004119493315037149,70676.66375541803,70459.8191855317,70018.43529735293,1,70507.85823854314,69725.87155165143,781.9866868917015,864.9515325475438,-82.96484565584228,70456.8735,398.7914030183547,71254.4563060367,69659.2906939633,49.85106552233122
2024-03-26 11:00:00+00:00,70893.73,70906.72,70578.0,70693.16,86178,41866,44312,1260.55387,617.21552,643.33835,-0.0028291641588049643,-0.00283317380814686,0.0037147645210688592,70680.32958754736,70493.1535875986,70079.77390668448,1,70536.3662018442,69797.5225478254,738.8436540187977,839.7299568417947,-100.88630282299698,70501.92899999999,369.5586372980874,71241.04627459617,69762.81172540381,61.43104936540313
2024-03-26 12:00:00+00:00,70693.16,71113.5,70524.0,71109.99,82993,48859,34134,1464.34142,805.99919,658.34223,0.005896327169417903,0.00587901186350653,0.003962558773454659,70775.8096792035,70581.27307508452,70173.42991516771,1,70624.61601694509,69894.7423590976,729.8736578474927,817.7586970429343,-87.88503919544155,70549.70749999999,383.76377842748974,71317.23505685497,69782.179943145,61.01062263096624
2024-03-26 13:00:00+00:00,71109.99,71136.63,70070.0,70389.99,148196,71188,77008,2884.51845,1415.66886,1468.84959,-0.010125159629469804,-0.010176767713823585,0.0049433749231432905,70690.07197271383,70553.94692150102,70193.117195607,1,70588.51970664585,69931.42736953481,657.0923371110403,785.6254250565555,-128.53308794551526,70541.2525,385.40546134291077,71312.06342268582,69770.44157731418,56.50017079549932
2024-03-26 14:00:00+00:00,70389.99,70676.2,69280.0,70310.0,209086,99597,109489,4822.42435,2550.60216,2271.82219,-0.0011363831703912197,-0.0011370293433259457,0.00483681579918321,70605.61153433299,70519.0973612866,70203.74290509727,1,70545.67052100803,69959.4697866063,586.2007344017184,745.7404869255881,-159.53975252386977,70513.898,381.20094452103154,71276.29988904207,69751.49611095793,55.225799660135074
2024-03-26 15:00:00+00:00,70310.0,70348.05,69686.6,70250.0,101581,52722,48859,1891.858,977.95137,913.90663,-0.0008533636751528739,-0.0008537279972147978,0.004824822620971159,70526.58674892566,70480.6548811028,70207.94809554298,1,70500.18274854525,69980.99054315398,519.1922053912713,700.4308306187248,-181.23862522745355,70478.3535,370.31573432649753,71218.98496865299,69737.722031347,49.53274859715245
2024-03-26 16:00:00+00:00,70250.0,70499.0,69412.0,69729.99,122683,54616,68067,2778.42627,1424.23011,1354.19616,-0.007402277580071059,-0.007429810391242809,0.005155966543013965,70349.5652491644,70373.41704094526,70164.49735958452,0,70381.69155646137,69962.39791032777,419.29364613360667,644.2033937217012,-224.90974758809455,70419.4925,391.5138501835563,71202.5202003671,69636.46479963289,39.82907982292649
2024-03-26 17:00:00+00:00,69729.99,70200.0,69502.0,70066.55,92753,44769,47984,1525.7649,770.2901,755.4748,0.004826617643283626,0.004815006869867102,0.005302219582461843,70286.6729715723,70329.5788922388,70155.59305416775,0,70333.2082400827,69970.11287993312,363.09536014958576,587.9817870072782,-224.8864268576924,70430.1415,377.97318974161254,71186.08787948322,69674.19512051677,45.71699699699699
2024-03-26 18:00:00+00:00,70066.55,70400.0,69927.49,69932.0,79187,40705,38482,1025.64281,473.97546,551.66735,-0.0019203171841628563,-0.0019221633570770758,0.005098213269600879,70207.85675566735,70272.78190763327,70135.26641287978,0,70271.4838954546,69967.28970364177,304.19419181282865,531.2242679683883,-227.03007615555964,70411.2415,393.43144157029167,71198.10438314058,69624.37861685942,41.88181087701148
2024-03-26 19:00:00+00:00,69932.0,70081.1,69445.97,69477.67,92927,40367,52560,2297.9437,965.47838,1332.46532,-0.006496739689984543,-0.0065179353549702085,0.005355454428495522,70045.59303218572,70159.19449225708,70075.48492079979,-1,70149.35868076928,69931.02157744608,218.33710332319606,468.64683503934987,-250.3097317161538,70391.1245,430.55855096334335,71252.2416019267,69530.00739807331,40.37722071788478
2024-03-26 20:00:00+00:00,69477.67,69872.0,69401.72,69827.76,71354,35992,35362,982.28972,502.1852,480.10452,0.005038885155475015,0.005026232459524737,0.005533762718634246,69997.1856917,70111.84670764893,70052.96447345435,-1,70099.88196065092,69923.37257170933,176.50938894158753,410.2193458197974,-233.70995687820988,70387.8625,434.7577292570039,71257.37795851401,69518.34704148599,40.849007757301585
2024-03-26 21:00:00+00:00,69827.76,70197.05,69730.0,70000.68,55566,29706,25860,819.80881,476.18701,343.6218,0.002476379021753017,0.002473317847932873,0.005166645535948927,69997.96220465556,70095.96574941337,70048.21133950395,-1,70084.62012055078,69929.09904787902,155.52107267176325,359.2796911901906,-203.75861851842734,70373.687,442.86238713684713,71259.4117742737,69487.96222572631,44.41749804606669
2024-03-26 22:00:00+00:00,70000.68,70280.0,69652.01,70249.22,63338,31969,31369,810.82708,426.96475,383.86233,0.003550536937641402,0.003544248661477475,0.005297611645533041,70053.79727028766,70117.8592137829,70066.4848540945,-1,70109.94317892758,69952.81171099909,157.13146792849875,318.8500465378522,-161.71857860935347,70359.648,442.09615497145506,71243.84030994291,69475.45569005709,44.93972391869671
2024-03-26 23:00:00+00:00,70249.22,70305.33,69946.14,69988.0,59258,26510,32748,707.76517,335.77695,371.98822,-0.0037184754506882634,-0.003725406166993793,0.005335459026736362,70039.17565466817,70099.3078975282,70059.34986735863,-1,70091.1826898618,69955.41825092508,135.76443893671967,282.23292501762575,-146.46848608090608,70337.8925,449.4534674951755,71236.79943499035,69438.98556500966,36.27259990818514
2024-03-27 00:00:00+00:00,69988.0,70700.0,69840.0,70619.99,84173,45514,38659,1521.91332,866.33423,655.57909,0.009029976567411557,0.008989450114911634,0.005754409747559117,70168.24550918635,70173.69105502417,70110.31715214421,0,70172.53766065229,70004.64578789359,167.89187275870063,259.36471456584076,-91.47284180714013,70338.8505,450.0634156921552,71238.97733138432,69438.72366861568,47.01652280059301
2024-03-27 01:00:00+00:00,70619.99,70739.65,70170.67,70326.74,71809,34723,37086,1197.48528,622.63807,574.84721,-0.004152506960139801,-0.00416115255940811,0.005069489247287699,70203.46650714494,70195.55519002072,70129.99195649473,1,70196.26109747501,70028.50461841999,167.7564790550241,241.04306746367743,-73.28658840865333,70340.1875,449.98163917076175,71240.15077834153,69440.22422165847,46.08549061167283
2024-03-27 02:00:00+00:00,70326.74,70588.0,70175.0,70575.94,60978,31313,29665,830.42801,466.02204,364.40597,0.003543460140481347,0.0035371968769866776,0.005158642883009298,70286.23839444606,70249.89587716063,70170.53268772249,1,70254.673236325,70069.05538742592,185.6178488990845,229.95802375075885,-44.34017485167436,70338.184,448.77652073693974,71235.73704147387,69440.63095852612,44.08274517190563
2024-03-27 03:00:00+00:00,70575.94,70687.73,70310.01,70387.99,63424,27309,36115,822.87309,374.0455,448.82759,-0.002663088865695551,-0.0026666411950295953,0.00522234236402998,70308.84986234693,70269.62360899482,70190.30153429316,1,70275.18350765962,70092.68017354253,182.5033341170929,220.46708582402567,-37.96375170693278,70333.2645,447.60423657190813,71228.47297314383,69438.05602685618,49.9748781590715
2024-03-27 04:00:00+00:00,70387.99,70487.37,70034.45,70190.0,67370,30670,36700,1011.99578,439.2238,572.77198,-0.0028128378150875655,-0.002816801277503994,0.0047649165536046536,70282.43878182539,70258.24880770985,70190.2741220847,1,70262.07835263506,70099.8890495764,162.1893030586507,208.81152927095067,-46.62222621229998,70308.0815,440.37051565490873,71188.82253130982,69427.34046869018,48.536085492607235
2024-03-27 05:00:00+00:00,70190.0,70519.99,70154.37,70475.07,57598,28058,29540,830.06961,419.64699,410.42262,0.004061404758512799,0.0040531795173743244,0.004707377487731899,70325.24571919753,70289.22326375131,70216.16465644063,1,70294.8462983835,70127.68023108927,167.16606729423802,200.48243687560816,-33.31636958137014,70274.7235,396.99025216092923,71068.70400432186,69480.74299567813,52.60276570598596
2024-03-27 06:00:00+00:00,70475.07,70598.0,70164.46,70309.99,57923,26028,31895,785.62602,389.81113,395.81489,-0.0023423885921646237,-0.002345136275923637,0.004728591648054005,70321.85555937585,70292.18994035826,70224.69423312784,1,70297.1760986322,70141.184658416,155.99144021621032,191.5842375437286,-35.59279732751827,70245.5365,369.5987159285847,70984.73393185718,69506.33906814283,57.30710502577641
2024-03-27 07:00:00+00:00,70309.99,70331.62,69640.0,69725.99,98485,47731,50754,1565.71437,680.7033,885.01107,-0.008306074286171805,-0.00834076193352318,0.0049920734034532895,70189.44099062566,70211.3042345928,70179.35748466167,0,70209.30131422725,70110.42949853333,98.87181569392851,173.04175317376857,-74.16993747984006,70197.178,371.2179018886789,70939.61380377736,69454.74219622264,45.96127300067838
2024-03-27 08:00:00+00:00,69725.99,69991.71,69510.0,69547.91,89006,38512,50494,1124.41606,551.48252,572.93354,-0.0025539974405526245,-0.002557264455833771,0.004816127547733109,70046.8785482644,70116.53362965098,70121.95316787425,-1,70107.54880434614,70068.76138753086,38.78741681527754,146.19088590207036,-107.40346908679282,70119.07400000001,331.231384790139,70781.53676958029,69456.61123041973,45.49159449821708
2024-03-27 09:00:00+00:00,69547.91,70111.0,69407.0,70057.6,92913,46030,46883,1641.41293,896.46218,744.95075,0.007328617064121801,0.0073018932364564675,0.00525620000791764,70049.26109309454,70108.11453970084,70116.10287988569,-1,70099.86437290827,70067.93461808412,31.929754824144766,123.33865968648526,-91.40890486234049,70102.4545,325.2068000474412,70752.86810009489,69452.04089990513,56.71982146291954
